,Name,Average(joule),Standart deviation(%),Standart deviation(J),Min,Max,Average(alljoule),Time(s),Joule/sec,Run count
20,java-4.problem5,37.82075508967479,2.8457257654071815,1.0762749722584235,35.946160509188324,40.345229166666655,485.7061995192308,1.772846153846154,21.333354283237394,26
21,java-5.problem5,36.87912921046099,3.2969200208232956,1.2158753944449805,34.31519687964338,39.870693861066314,487.28330092592597,1.781726851851852,20.698531411888624,27
22,java-6.problem5,35.58130661841514,2.84795433712216,1.0133393650438882,33.50259423076927,37.77847916666665,445.16347159090907,1.623068181818182,21.922250104463572,22
23,java-8.problem5,76.87927680327621,5.2701802988329645,4.051676499971524,66.32882408146965,83.6785315860214,508.9448,1.711145,44.92855766359731,25
24,java-1.problem6,147.31106678924317,2.8331297841151426,4.1735137085037985,140.64385770234995,157.55117631806377,2058.89308,7.5714,19.456252052360618,25
25,java-2.problem6,118.15458905735059,3.530977002974401,4.172011367573957,110.00806058772699,126.37897570093453,523.7721846153845,1.6030461538461536,73.70629271893692,26
26,javascript-1.problem0,736.5828143676113,2.288585094531866,16.85732449850048,709.8873112927197,770.0560482388969,6926.46964,24.518759999999997,30.041601384719755,25
27,javascript-1.problem1,1011.7768732809602,2.01702171623772,20.407759253947965,977.5536934306567,1056.9762342487884,11385.259153846155,40.996615384615374,24.67952204807242,26
28,javascript-3.problem1,6644.655756920699,1.788337941959641,118.82890001361844,6385.014098260857,6941.408871567043,69476.08179629629,248.5602962962963,26.732570953326903,27
29,javascript-4.problem1,855.5997084315342,1.970792957527269,16.862098798392523,815.8330281782448,884.185151607963,9807.72323076923,35.378846153846155,24.183934792868282,26
30,javascript-1.problem2,1535.5894071470434,1.8891781462591577,29.010019496092504,1468.7164241758253,1583.7095741049054,15110.53798076923,53.73480769230769,28.57718252087218,26
31,javascript-2.problem2,1527.3126982652786,1.6585091371328964,25.33062065332063,1466.464894505499,1559.3012303070798,15160.809100000002,53.99552,28.28591516972665,25
32,javascript-3.problem2,1536.6826808606543,2.3814459206610508,36.59526701686093,1447.777715384618,1614.4376919233896,15116.267192307692,53.67057692307693,28.631752609313228,26
33,javascript-4.problem2,1571.7736935806342,2.2575054826859606,35.48287730799845,1514.2772602682276,1685.7079121565305,15153.300365384614,53.763461538461534,29.23497945637693,26
34,javascript-1.problem4,161.19161936019466,4.353321822355259,7.017189941415178,150.0987293577983,181.14398542880912,2068.7825925925927,7.546407407407407,21.360047325562107,27
35,javascript-2.problem4,235.63120127601496,4.026312579433095,9.487248698045507,215.93676483516515,261.4834604496249,2909.366326923077,10.582230769230769,22.266685202249015,26
36,javascript-4.problem4,171.68462060319453,3.024936977575778,5.193351573436714,159.93079230769243,178.80480380293827,2257.5510434782614,8.257521739130436,20.791301073979845,23
37,javascript-5.problem4,178.92598174097532,4.269112991541089,7.638552331746415,164.4780901098901,199.96945462114888,2339.4446346153845,8.551653846153847,20.922968230460853,26
38,javascript-2.problem5,185.67012250776662,2.4398537658878565,4.530079476134341,175.68869981751828,195.48778291536038,1947.6571730769233,6.975538461538462,26.61731757792027,26
39,javascript-7.problem5,78.34860748378142,3.7039045450841446,2.9019576336019166,73.49033333333337,86.04330488481814,873.4348461538461,3.1424871794871794,24.932037271371488,26
40,javascript-1.problem6,113.8783492294442,3.6265631694851854,4.12987027117274,105.66041666666668,126.12648917568674,1501.6583173076926,5.4930576923076915,20.731322263175194,26
41,javascript-2.problem6,174.3698216939397,2.49173223936233,4.344829062866506,165.3067715404701,185.27138888888874,2032.6691500000002,7.359920000000001,23.69180938025681,25
42,javascript-3.problem6,113.17006771517292,6.168850598707072,6.9812923998046434,90.41833544726293,132.37236094920883,1493.734509259259,5.46112962962963,20.722831243771086,27
43,javascript-5.problem6,114.68075424357806,4.698161043061754,5.3878865197611745,105.54008680555555,132.62777081598642,1498.1520865384614,5.475865384615384,20.942946217373652,26
44,python3-1.problem0,2898.419076835769,0.9297818476981603,26.94897444663957,2832.900903669723,2963.7249016227174,10047.559653846152,28.297461538461537,102.42682273448013,26
45,python3-2.problem0,5888.448105845349,1.4811586514969295,87.21725855863546,5745.379630548453,6062.802331987084,57671.79174000001,205.11372,28.708211746368548,25
46,python3-1.problem1,51103.06601913688,0.8182072280224874,418.12897990968156,49957.77885565214,51819.781423897184,225740.9431923077,691.2633076923078,73.92706288684379,26
47,python3-2.problem1,43669.63901340454,1.0147042801495079,443.1176961948552,42526.677809307184,44730.99329005923,192503.0943518518,588.774962962963,74.17033970609174,27
48,python3-4.problem1,17919.382482082998,0.32560403640358165,58.34623266025856,17799.925526041578,18031.689919866432,49238.968076923076,123.9825,144.5315466463654,26
49,python3-6.problem1,41866.95734865037,1.8796652892854684,786.9586649625327,40166.40677692388,43268.655210660414,432014.3667884615,1544.3049230769234,27.110550981883346,26
50,python3-1.problem2,3527.886900747824,2.3978572906071256,84.59369325395546,3362.0550989011394,3683.392001251003,36855.07530769231,131.71450000000002,26.784347211186493,26
51,python3-2.problem2,3663.7629063467207,2.234128841121461,81.85318376100196,3488.829872128653,3800.140444104176,37872.912576923074,135.40846153846152,27.057119361082634,26
52,python3-3.problem2,2533.08214403512,1.7614332344747532,44.61855074158024,2437.8680091883552,2586.4624078467186,26061.786076923076,93.14065384615387,27.19631051999235,26
53,python3-2.problem3,18429.14364361055,1.1883468778703545,219.00215310708887,18074.1702193212,18908.995106240756,65491.79263999999,186.11564,99.01985477206831,25
54,python3-5.problem3,18414.30642520631,0.4364024990992102,80.36049343138677,18226.701882445104,18558.533108423482,50160.55763461538,125.65373076923078,146.54802776230403,26
55,python3-1.problem4,18642.252154329522,1.3878231499024145,258.7214910609667,18148.274656043144,19035.48786979136,189650.21873076924,676.8887307692307,27.54108807978539,26
56,python3-2.problem4,17997.880764325608,1.5201169827275711,273.58884202957233,17320.359564834605,18388.494058958302,186072.25698076922,664.238346153846,27.095516042605993,26
57,python3-4.problem5,98.50457917488849,2.5124763574485605,2.4749042627732716,93.5654636886102,103.90882929456113,1096.6340897435898,3.9450769230769227,24.96898820874216,26
58,python3-6.problem5,65.83391304792538,4.3106044290171734,2.837839571639186,59.86823674715509,73.0102915971063,763.5287283950618,2.7601481481481476,23.851586767940336,27
59,python3-5.problem6,12562.931912336768,0.9580781881434963,120.3627104434172,12316.478087289506,12898.889257929955,58122.81653703703,180.2353703703704,69.70292172130736,27
60,python3-6.problem6,15962.14593672719,1.9657374169001047,313.77387521844605,15395.278555045825,16455.698624373967,162230.05614583334,578.7302083333333,27.581324953981692,24
61,php-1.problem0,14409.60013060867,2.365078010230066,340.7982840511085,13752.200486813186,15163.113155435947,139271.6351111111,493.9751481481481,29.170698535398962,27
62,php-2.problem0,14020.912398451565,1.981052313088275,277.7616093856054,13360.140873626196,14943.339062020728,135760.7220185185,481.6003703703704,29.113167806887084,27
63,php-3.problem0,26855.714047736852,1.4533163152865494,390.2984738424614,26001.961159268652,27544.86334856611,267571.45051923074,952.9338076923076,28.18214007200832,26
64,php-1.problem1,46408.488920684766,1.6356838854733329,759.0961747673177,44887.07720757242,48115.00371712397,486011.8095833333,1742.477708333333,26.633619872861466,24
65,php-2.problem1,36713.41843331331,1.9806978324182263,727.1818831152702,34727.33798900944,38208.8296001665,384147.12661111105,1374.3681851851854,26.712942593593624,27
66,php-3.problem1,15744.770690718507,0.56358805662466,88.7356471558295,15582.492834454955,15965.917597662801,43249.073833333336,108.80222222222221,144.71001022902573,27
67,php-2.problem2,5958.280809509865,1.9848752036916102,118.26443835427708,5741.744290110017,6213.093220520644,57571.67885185185,204.1732962962963,29.182468606781995,27
68,php-3.problem2,2109.701870629607,3.133617868684993,66.10999479403092,1983.2805703296774,2255.8411402337233,21371.209596153847,76.24642307692308,27.669519244216644,26
69,php-4.problem2,1010.2289340313832,2.184756947052197,22.071046817382,961.2242285714294,1061.2352128547584,10153.159384615386,36.187038461538464,27.916872365919335,26
70,php-1.problem3,16045.633278468587,1.467034366477599,235.39495451410048,15438.90081868092,16392.12366889014,164362.2425576923,587.047,27.33279154559786,26
71,php-3.problem3,6404.557726231679,0.5251562376553243,33.633934393541665,6327.701818496082,6482.6335471063085,17795.688634615384,45.0865,142.0504524909159,26
72,php-3.problem4,10574.944528953041,3.2560328008196797,344.3236625311972,10100.3983351649,11322.01812317534,106366.57827777778,378.910925925926,27.908787541851872,27
73,php-1.problem5,12.872182203973832,6.01800642522098,0.7746487521012968,10.599180013458954,13.913823226686507,143.72307554945056,0.5171950549450549,24.888447948020946,26
74,php-2.problem5,13.55397703385999,2.055483990618889,0.27859982802315303,13.030679133121142,14.161665852496117,151.4374724025974,0.5453896103896104,24.851916456892944,22
75,php-3.problem5,34.4695924047788,3.106756136531507,1.0708861772728637,32.43143760815229,37.321563894716746,367.49150549450536,1.3178021978021979,26.156878826174704,26
76,php-2.problem6,6739.362350238829,1.988396917893926,134.00527325785254,6475.0918912089355,6979.980293103691,68996.84827999999,246.15708000000004,27.37829986543076,25
77,php-3.problem6,2980.8305354947456,0.480368571724208,14.31897306887517,2951.41237775061,3009.1897696929163,9284.90145652174,24.8725652173913,119.84411376316346,23
78,cs-1.problem0,1270.8527030655675,2.174243634252538,27.631433997129413,1220.3902444298815,1327.1083931552596,9301.6343,31.75456,40.02110887587696,25
79,cs-2.problem0,715.0827673205303,2.6088147478433656,18.655184693144452,667.7077703296701,754.8258982630276,5753.170666666667,19.93559259259259,35.869651930298346,27
80,cs-3.problem0,2432.5681737726663,1.7707389874495092,43.074433049281126,2343.925173848441,2526.842000000001,18176.805211538463,62.335115384615385,39.0240422074046,26
81,cs-4.problem0,1027.976105827531,6.3986275788667,65.77636261164034,889.9625770609317,1143.6938333333333,7431.235557692308,25.30173076923077,40.62868723105869,26
82,cs-1.problem1,1483.114968584283,1.5051734169158335,22.323452249430243,1440.7107193211468,1544.9929816513845,16436.164520000002,59.233320000000006,25.038525083251837,25
83,cs-2.problem1,1229.5560653216255,1.6503571101287633,20.29206594705491,1191.9547519582256,1270.1444975186096,13716.871365384615,49.42588461538461,24.87676396466369,26
84,cs-3.problem1,1368.5953723472132,1.348400120272139,18.45414164676875,1328.197166666667,1416.744244993324,4458.040403846154,12.22780769230769,111.92483614280046,26
85,cs-4.problem1,1389.27075343622,1.7994805298276781,24.99965671467507,1349.6087530434795,1439.5074613670129,4643.396807692307,12.861653846153843,108.0164938392949,26
86,cs-5.problem1,1105.1754713037499,0.9149124421002856,10.11138789399848,1084.8531905790849,1122.3035575479573,3623.28964,9.94156,111.16720829565479,25
87,cs-6.problem1,1032.6515797272941,1.5519542490331784,16.02628006928598,996.6110029337808,1065.384926534141,3324.1757884615386,9.070423076923076,113.84822636934776,26
88,cs-1.problem2,153.93674691943482,2.6082032625578564,4.014983255428129,146.32327080142923,161.58286552567236,859.8072179487178,2.794346153846154,55.088646303735636,26
89,cs-2.problem2,171.4748242534372,2.6370219588149886,4.521828769402549,165.28574451410668,180.91966263440858,1785.0102395833335,6.3844375,26.858250903613232,24
90,cs-3.problem2,150.8392561189118,2.958467131149164,4.46252981314791,141.83148631386862,161.49351253241153,911.4026730769232,3.010192307692308,50.109508197683596,26
91,cs-4.problem2,129.44858049558277,2.515977987161617,3.2568977899620486,123.3948377020531,135.64446775090371,2145.8690320512824,7.981666666666667,16.218239360482283,26
92,cs-1.problem3,255.1317936892471,1.3180228640458678,3.362695374274609,248.98478190630058,261.68165130434767,907.0974551282051,2.5801923076923075,98.88092175479504,26
93,cs-2.problem3,1951.2360919371406,3.5278349613805737,68.83638903043443,1806.4681500000247,2053.6250310173755,21210.48251923077,76.1179423076923,25.634377819222173,26
94,cs-3.problem3,246.35732582052958,1.5057023580187319,3.7094080640316043,238.7370471619365,253.75362989991692,842.2607932692307,2.358673076923077,104.44742352420721,26
95,cs-4.problem3,249.44721234956364,4.674453386493605,11.660293665188073,228.95686691645844,272.3757497387671,952.3604629629629,2.7806790123456797,89.70730215248363,27
96,cs-5.problem3,279.36318159091536,3.9547512574889,11.048118936927724,245.6114366125761,290.25291088117467,890.2813611111111,2.4165555555555556,115.60387302028775,27
97,cs-6.problem3,241.82629257492368,6.353066908828412,15.363386170424056,215.78849972175863,270.76638888888897,918.0798269230769,2.6764615384615382,90.35298624688188,26
98,cs-1.problem4,515.2255212076267,2.604185254073234,13.417427048510978,490.3790939947791,542.1615969044419,6010.99402,21.73116,23.709066667753895,25
99,cs-2.problem4,290.4444925019015,2.751854108405958,7.9926086995524095,275.42617824377464,305.666205831904,3604.163115384615,13.114615384615385,22.146626796438028,26
100,cs-3.problem4,282.0190937852345,3.7671925552333905,10.624202305414027,252.47962382234192,309.23557178631063,3537.8272115384616,12.885846153846156,21.885958470880677,26
101,cs-4.problem4,262.14334731937083,3.020501526237083,7.918043806710574,243.66129712460048,279.76853215926485,3296.146038461539,11.989807692307693,21.863849199812794,26
102,cs-5.problem4,282.0566954594876,3.372098875127283,9.511230654810568,265.0737715842413,313.73257692307675,3566.4150192307693,13.000153846153845,21.69641211922545,26
103,cs-6.problem4,262.4545053445924,3.4201414007999626,8.976315195555156,237.1066063094201,287.30920099255565,3339.2848269230763,12.159115384615387,21.584999980892466,26
104,cs-8.problem4,254.40780741528187,2.1562208895531136,5.485594288142363,241.1882926727724,264.7880851419034,3237.7448653846154,11.80703846153846,21.547131250907476,26
105,cs-1.problem5,34.2431935366696,5.435473508377035,1.861279713107953,30.51549086161886,37.5246652811201,435.33645767195765,1.586772486772487,21.580405396567368,27
106,cs-2.problem5,29.619960670337328,3.6819824199128632,1.0906017446669247,27.729344223928113,32.30228341013823,448.3220132275132,1.656407407407407,17.882050356619814,27
107,cs-3.problem5,89.81984420565203,1.6717362039125567,1.5015508538837399,86.56773841243404,93.85854897050643,985.2114,3.541146666666667,25.36462131070125,25
108,cs-4.problem5,28.45459858819684,4.095706513208999,1.1654168476842537,25.77950814454224,30.094753604193922,412.7565824175824,1.518906593406593,18.733606603404798,26
109,cs-5.problem5,31.87287394278614,3.6080901065327944,1.1500020113973357,29.473028645511658,34.74201655370175,430.221206043956,1.5772747252747255,20.207560187230293,26
110,cs-6.problem5,24.02331964867133,4.530182016165551,1.0883001064100737,21.877120290936244,26.2300406913148,326.2750892857143,1.1938095238095237,20.123243423298682,24
111,cs-1.problem6,246.07726229294136,2.061432040960407,5.072715530424875,236.6700851900394,252.5744624373956,3162.741956521739,11.546869565217392,21.31116671086329,23
112,cs-3.problem6,33.49579887937469,20.66791938347316,6.922884709239466,12.077380831643016,43.4297940226171,878.1282592592592,3.341481481481482,10.024235975871386,27
113,yarv-1.problem0,2945.975083413783,2.4746078878811595,72.90133178917104,2814.688504395614,3099.8646527545825,28043.360518518515,99.28325925925925,29.672425194270993,27
114,yarv-2.problem0,2978.9801757723367,1.492108774068196,44.4496245804512,2887.9023604193876,3074.526879130441,28080.580111111114,99.29866666666666,30.000203182711452,27
115,yarv-3.problem0,3134.493970837141,1.152712638315373,36.131708149073106,3041.803275884652,3203.4573821339964,29889.910442307693,105.89473076923076,29.600093867445892,26
116,yarv-4.problem0,2604.19746651538,0.8694503975269342,22.642205225004318,2569.0531998514057,2656.5851450729942,24957.501695652172,88.49439130434781,29.427825064744336,23
117,yarv-1.problem1,47262.54199984396,1.6097001808098945,760.7852240268405,45727.53957362957,48633.76328913292,489615.8722222223,1749.8864444444446,27.00891943582597,27
118,yarv-2.problem1,50551.248017245656,1.463529662055041,739.832509271401,48874.76525714868,51749.45125455751,525888.6921851853,1880.3617037037036,26.883789388858574,27
119,yarv-2.problem2,3545.546966403283,1.89402616331868,67.15358717642994,3415.861109436419,3658.9378644703465,37466.67230769231,134.0548076923077,26.44848795383213,26
120,yarv-3.problem2,1875.464372719344,2.583777528940022,48.45782702559835,1788.0841736566226,1994.0955934891485,19777.878388888887,70.81840740740742,26.482724497461312,27
121,yarv-4.problem2,2683.105840743512,1.3504699278120944,36.234537510611,2637.5942848392065,2772.0782825421197,27444.545413043477,97.6897391304348,27.465585071949512,23
122,yarv-5.problem2,2797.699980108358,1.3514223385257504,37.808742496114824,2732.432577060938,2877.9032664624892,28323.317538461535,100.87503846153847,27.734313887523943,26
123,yarv-6.problem2,2183.583858965121,1.7711598497937682,38.67476059656761,2112.2834937276007,2252.884560050048,22069.10525925926,78.66603703703704,27.75764410169868,27
124,yarv-1.problem3,36975.9608095195,1.582124529581988,585.0057460160307,35570.711101254936,38127.37112520808,379399.4536296296,1354.573111111111,27.297131846349256,27
125,yarv-2.problem3,15885.048923802959,0.44965884313076676,71.4285272215287,15760.707588820882,16018.777684975725,56258.955826923084,159.79649999999998,99.40799031144587,26
126,yarv-3.problem3,25417.320583401,1.2587914708803998,319.9510636301801,24556.281900459882,25805.861745409093,260104.84211538458,927.4751923076923,27.404852220531133,26
127,yarv-6.problem3,13311.057448406626,0.31295588538286806,41.65773769148316,13247.584654278253,13410.6972242993,38225.099825,98.29335,135.4217497766291,20
128,yarv-7.problem3,13502.277112497746,0.6716666843168668,90.6902969887888,13340.861789233611,13762.83250896058,38410.76872222222,98.53585185185185,137.02907986017468,27
129,yarv-2.problem4,8563.023881189787,1.3989094055718152,119.78894647532464,8301.167764165486,8781.584162591693,87810.5692962963,313.4927777777778,27.3149000174408,27
130,yarv-2.problem5,135.30777039984906,3.429804168913057,4.6407915500373305,123.54637912087927,142.4442412353923,1430.75537,5.123100000000001,26.41130768477075,25
131,yarv-3.problem5,68.40783955181965,5.295729622469612,3.622694223237197,60.61845045795164,76.64380717863112,665.5933611111111,2.363796296296296,28.939820093213687,27
132,yarv-1.problem6,6000.065357416465,1.6578598986118371,99.47267745110857,5738.622494102191,6153.304896997339,62625.7505,224.0034074074074,26.785598607006072,27
133,yarv-4.problem6,4921.195307673484,1.6721542503386033,82.28997650472607,4756.0506926605385,5061.802311748897,52054.39686538462,186.55676923076925,26.3790766101122,26
134,yarv-5.problem6,4279.724296478453,1.6961086315505831,72.5887731991385,4158.702225274714,4423.023626355276,18981.619346153846,58.102230769230765,73.65851947193858,26
135,c-flags-1.problem0,483.3095790970301,2.0191784062974167,9.758882656694166,467.0147266462475,504.9449615384617,5100.431557692307,18.244576923076924,26.490588471016217,26
136,c-flags-5.problem0,352.7125992075657,2.5598672371261926,9.028974268330693,335.621770529197,365.67745454545457,1762.9268369565218,5.564456521739131,63.386711322048015,23
137,c-noflags-1.problem0,567.6080757309129,2.813260689600566,15.968294865535983,543.0735746018437,608.4700733944971,6151.900099999999,22.082160000000002,25.70437292959171,25
138,c-noflags-5.problem0,399.8769332007217,3.324458525263209,13.293742796352458,369.8379155450872,431.43131789137374,1936.6946699999999,6.0775,65.7962868285844,25
139,c-flags-1.problem1,985.0527585432482,1.9181082638813425,18.89437836520917,950.5740065274193,1027.6141572008094,11178.742326923075,40.35292307692308,24.410939367774763,26
140,c-flags-2.problem1,601.0485616244407,2.327447307350493,13.989088563396912,572.8963602150536,628.0746980817357,3324.1230384615387,10.763961538461539,55.83897336280773,26
141,c-flags-3.problem1,732.7078021418754,2.017286224789274,14.780813560564303,687.9817549148088,759.3257587646083,8437.083615384616,30.44896153846154,24.06347425728648,26
142,c-flags-4.problem1,288.1418101449684,2.7931668563957297,8.048281540387967,269.79374175824194,302.8600474910392,3613.43648076923,13.161884615384613,21.892139200807634,26
143,c-flags-5.problem1,209.79641680380414,1.2488560096568624,2.6200551592990675,203.71493520782371,214.25344348019576,841.9134615384615,2.4981153846153843,83.98187613583946,26
144,c-noflags-1.problem1,2152.198786757843,1.552812989735518,33.41962232570601,2092.649266462483,2229.0441632859993,24049.770653846153,86.66676923076922,24.833033535923594,26
145,c-noflags-2.problem1,604.8412327227535,2.8750127749190852,17.389262708757236,574.3620412844037,640.4263699059567,3326.2945769230773,10.77130769230769,56.15299924582971,26
146,c-noflags-3.problem1,743.1146029431345,2.378319147832487,17.673636892135928,699.1917326343378,778.0871723716368,8592.86142,31.086680000000005,23.90459846285079,25
147,c-noflags-4.problem1,286.8512690719274,2.4280740947599866,6.964961354825734,273.162873626374,298.1187919099247,3616.0355576923075,13.176730769230769,21.76953252636528,26
148,c-noflags-5.problem1,1613.7744267464739,1.9159694050391947,30.919424282809086,1547.5916538461609,1651.8326131386852,17841.70376,64.26256000000001,25.112202606719585,25
149,c-flags-1.problem2,101.52091221182312,4.802640769148538,4.875684719096514,90.58991853035145,112.03967633228831,1206.4381666666666,4.371185185185185,23.22503117824833,27
150,c-flags-2.problem2,52.029114456597675,3.6129639630020756,1.879793155585977,48.97404026469271,56.63502355229044,423.39091666666667,1.4684133333333333,35.43219969168377,25
151,c-flags-4.problem2,82.18560224342481,3.6981578693678774,3.0393533168525977,77.58278675344563,89.62321802074317,1012.9399711538463,3.684019230769231,22.30867894418246,26
152,c-flags-5.problem2,50.66414439551044,3.8650228946885274,1.9581807802845328,46.46068653516293,55.40590562787129,607.3735694444445,2.202324074074074,23.004854277321215,27
153,c-flags-6.problem2,54.508312403412674,3.838366529145816,2.0922288188948293,51.30775000000001,57.19228594249203,526.8194625,1.8630749999999998,29.25717558520869,20
154,c-flags-7.problem2,128.89386258448232,10.383145287892926,13.38323701932386,106.97650390624996,163.78532116788318,872.7599250000001,2.94551,43.759438122594155,25
155,c-noflags-1.problem2,167.99619324093288,2.3457260632171897,3.9407304900652775,160.22099885145477,174.73429555895862,1850.87006,6.66554,25.203688409481135,25
156,c-noflags-2.problem2,166.55087094986442,2.5325060041187197,4.217910806717337,157.26879777927334,172.14899498175183,1946.978759615385,7.046480769230769,23.636035689918728,26
157,c-noflags-4.problem2,178.71817442677892,2.5933656924220556,4.634815821707092,169.941603640416,188.33935669975207,1979.2548653846156,7.1271538461538455,25.07567232089761,26
158,c-noflags-5.problem2,176.46255904394286,2.3604014639254096,4.165224826953468,166.31176834862387,184.34279632587877,1887.09103,6.76434,26.08718057400173,25
159,c-noflags-6.problem2,62.370403578997326,1.8731226690089156,1.1682741681905469,60.505483064516135,65.08450517241381,695.1828079999999,2.502812,24.92013126794874,25
160,c-noflags-7.problem2,172.5171653300027,2.4944694091961677,4.303387914769295,165.71270052424637,184.79358320950973,1926.9741944444447,6.940703703703703,24.855860831221477,27
161,c-flags-1.problem3,107.54774720700418,2.9731676740339483,3.1975748541103965,98.93214837049742,115.15492092651758,577.5007163461538,1.860048076923077,57.81987494909889,26
162,c-flags-2.problem3,522.5012461917357,2.3602119182312107,12.332136685523947,492.00278177641485,548.7188985330058,6330.398592592592,22.974814814814813,22.742348541360695,27
163,c-flags-3.problem3,169.20421835798197,0.8849638179647021,1.4973961109381286,166.11275125208678,172.1358411738352,991.1201201923078,3.2480865384615383,52.093506855308675,26
164,c-flags-6.problem3,35.936485441806,1.68601838749965,0.6058957523699839,35.00861677710558,37.51127777777778,154.38434188034188,0.4688290598290599,76.65157414710774,26
165,c-noflags-1.problem3,252.79527235832865,1.4751340390843637,3.729069111753731,246.36937020033395,261.7324365912764,1143.4972500000001,3.525173076923077,71.71144986134391,26
166,c-noflags-2.problem3,1198.0515525596036,2.12604145527453,25.471072662977296,1132.8905306278725,1241.2449103942654,13644.094192307693,49.262653846153846,24.319671374203498,26
167,c-noflags-3.problem3,379.98409507289404,1.6313381036431134,6.198825330707595,368.6534313043475,394.43060049627815,1966.4443299999998,6.273839999999999,60.566430618711045,25
168,c-noflags-6.problem3,103.09592337284505,3.11532544526605,3.2117735338662308,96.66087098009184,109.93342006269584,1269.33398,4.61812,22.32421924351144,25
169,c-flags-1.problem4,123.7257769671586,3.500792269981523,4.331382436040868,115.86384960681526,133.04702182235835,1553.4250462962964,5.65614814814815,21.874564407876587,27
170,c-flags-2.problem4,113.63418822128233,3.91661139321206,4.45060956245878,104.65321745788663,123.26849007444176,1464.0518557692308,5.336826923076924,21.292462704742736,26
171,c-flags-3.problem4,114.34844161284846,2.1870791731880668,2.5008909513797253,109.74026081258197,119.11287119675455,1446.03731,5.274100000000001,21.68112883958371,25
172,c-flags-4.problem4,95.35788144689624,3.5065909670742266,3.3438108572102134,90.5488935726211,102.41280926544243,1183.02375,4.300579999999999,22.17326068737153,25
173,c-flags-5.problem4,105.31917333817847,3.721412575289456,3.919360960797874,95.79042967698527,112.20058333333314,1316.7496700000002,4.78314,22.01883560551823,25
174,c-flags-6.problem4,111.37238139399902,2.8522522510518713,3.1766212553604123,106.39834076015732,118.56999999999996,1439.3726250000002,5.256057692307692,21.189337696386765,26
175,c-noflags-1.problem4,354.9981153041173,2.2514294385015674,7.992532074082635,336.43973430321535,370.7450311735932,4152.600346153846,15.031788461538461,23.616492223293584,26
176,c-noflags-2.problem4,343.08903645878274,2.1530459625253764,7.386864647343039,328.2569752747254,361.2151728523785,4082.553480769231,14.801134615384614,23.179914606152472,26
